#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:02:54 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:02:54	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=7&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  7.00;track;r; 5.07205e+07;  6.999;  3.600;4.235;0.7160;0.2699; 1.65e-03; 7.31e-05; 1.55e-03; 5.48e-03; 5.08e-06; 1.03e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.07567e+07;  6.999;  3.601;4.235;0.7159;0.2699; 1.65e-03; 7.32e-05; 1.55e-03; 5.48e-03; 5.09e-06; 1.03e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.07980e+07;  6.999;  3.602;4.236;0.7159;0.2700; 1.65e-03; 7.32e-05; 1.56e-03; 5.48e-03; 5.10e-06; 1.03e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.08393e+07;  6.999;  3.603;4.236;0.7159;0.2700; 1.65e-03; 7.32e-05; 1.56e-03; 5.48e-03; 5.10e-06; 1.03e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.08806e+07;  6.999;  3.604;4.236;0.7159;0.2700; 1.65e-03; 7.33e-05; 1.56e-03; 5.48e-03; 5.11e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.09220e+07;  6.999;  3.605;4.237;0.7159;0.2700; 1.65e-03; 7.33e-05; 1.56e-03; 5.48e-03; 5.11e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.09597e+07;  6.999;  3.606;4.237;0.7158;0.2700; 1.64e-03; 7.33e-05; 1.56e-03; 5.48e-03; 5.12e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.09992e+07;  6.999;  3.607;4.238;0.7158;0.2701; 1.64e-03; 7.34e-05; 1.57e-03; 5.48e-03; 5.13e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.10401e+07;  6.999;  3.608;4.239;0.7158;0.2701; 1.64e-03; 7.34e-05; 1.57e-03; 5.48e-03; 5.13e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.10759e+07;  6.999;  3.610;4.240;0.7158;0.2701; 1.64e-03; 7.34e-05; 1.57e-03; 5.48e-03; 5.14e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.11168e+07;  6.999;  3.611;4.241;0.7158;0.2701; 1.64e-03; 7.34e-05; 1.57e-03; 5.48e-03; 5.14e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.11525e+07;  6.999;  3.613;4.242;0.7157;0.2701; 1.64e-03; 7.35e-05; 1.58e-03; 5.48e-03; 5.15e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.11883e+07;  6.999;  3.615;4.244;0.7157;0.2702; 1.64e-03; 7.35e-05; 1.58e-03; 5.48e-03; 5.15e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.12241e+07;  6.999;  3.617;4.246;0.7157;0.2702; 1.64e-03; 7.35e-05; 1.58e-03; 5.47e-03; 5.16e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.12615e+07;  6.999;  3.621;4.249;0.7157;0.2702; 1.63e-03; 7.35e-05; 1.58e-03; 5.47e-03; 5.16e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.12946e+07;  6.999;  3.625;4.252;0.7157;0.2702; 1.63e-03; 7.36e-05; 1.58e-03; 5.47e-03; 5.17e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.13268e+07;  6.999;  3.630;4.257;0.7157;0.2702; 1.63e-03; 7.36e-05; 1.58e-03; 5.47e-03; 5.17e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.13599e+07;  6.999;  3.640;4.264;0.7156;0.2702; 1.63e-03; 7.36e-05; 1.58e-03; 5.47e-03; 5.17e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.13972e+07;  6.999;  3.660;4.275;0.7156;0.2702; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14039e+07;  6.999;  3.652;4.272;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14106e+07;  6.999;  3.640;4.265;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14166e+07;  6.999;  3.639;4.259;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14231e+07;  6.999;  3.647;4.252;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14289e+07;  6.999;  3.658;4.247;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14365e+07;  6.999;  3.670;4.241;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14421e+07;  6.999;  3.676;4.237;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14489e+07;  6.999;  3.682;4.233;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14537e+07;  6.999;  3.686;4.230;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14620e+07;  6.999;  3.691;4.225;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14678e+07;  6.999;  3.694;4.222;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14737e+07;  6.999;  3.696;4.219;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.18e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14795e+07;  6.999;  3.699;4.217;0.7156;0.2703; 1.63e-03; 7.36e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14854e+07;  6.999;  3.701;4.214;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.14930e+07;  6.999;  3.703;4.211;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15006e+07;  6.999;  3.705;4.207;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15043e+07;  6.999;  3.706;4.206;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15142e+07;  6.999;  3.707;4.201;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15192e+07;  6.999;  3.708;4.199;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15241e+07;  6.999;  3.709;4.197;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15290e+07;  6.999;  3.709;4.195;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15389e+07;  6.999;  3.711;4.190;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15438e+07;  6.999;  3.711;4.187;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15488e+07;  6.999;  3.711;4.185;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15537e+07;  6.999;  3.712;4.182;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15636e+07;  6.999;  3.713;4.177;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15685e+07;  6.999;  3.713;4.174;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15734e+07;  6.999;  3.713;4.171;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15833e+07;  6.999;  3.714;4.164;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15883e+07;  6.999;  3.714;4.161;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15932e+07;  6.999;  3.714;4.158;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.15981e+07;  6.999;  3.714;4.154;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16080e+07;  6.999;  3.713;4.146;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16129e+07;  6.999;  3.713;4.142;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16179e+07;  6.999;  3.712;4.138;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16228e+07;  6.999;  3.712;4.134;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16327e+07;  6.999;  3.711;4.124;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16376e+07;  6.999;  3.710;4.119;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16425e+07;  6.999;  3.708;4.113;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16475e+07;  6.999;  3.707;4.108;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16573e+07;  6.999;  3.704;4.095;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16623e+07;  6.999;  3.702;4.088;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16672e+07;  6.999;  3.700;4.081;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.19e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16771e+07;  6.999;  3.694;4.065;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16805e+07;  6.999;  3.692;4.058;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16875e+07;  6.999;  3.687;4.045;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.02e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16944e+07;  6.999;  3.681;4.031;0.7156;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.16978e+07;  6.999;  3.677;4.023;0.7155;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17047e+07;  6.999;  3.669;4.006;0.7155;0.2703; 1.63e-03; 7.37e-05; 1.59e-03; 5.47e-03; 5.20e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17116e+07;  6.999;  3.659;3.986;0.7155;0.2703; 1.63e-03; 7.37e-05; 1.60e-03; 5.47e-03; 5.20e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17165e+07;  6.999;  3.651;3.971;0.7155;0.2703; 1.63e-03; 7.37e-05; 1.60e-03; 5.47e-03; 5.20e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17237e+07;  6.999;  3.636;3.946;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.21e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17286e+07;  6.999;  3.623;3.926;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.21e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17358e+07;  6.999;  3.601;3.893;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.21e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17416e+07;  6.999;  3.579;3.861;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.22e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17474e+07;  6.999;  3.551;3.824;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.22e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17538e+07;  6.999;  3.511;3.772;0.7155;0.2704; 1.62e-03; 7.38e-05; 1.60e-03; 5.47e-03; 5.22e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17603e+07;  6.999;  3.453;3.705;0.7154;0.2704; 1.62e-03; 7.39e-05; 1.61e-03; 5.47e-03; 5.23e-06; 1.01e-05; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17667e+07;  6.999;  3.363;3.667;0.7146;0.2713; 1.57e-03; 7.48e-05; 1.69e-03; 5.44e-03; 5.44e-06; 9.89e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17722e+07;  6.999;  3.305;3.643;0.7095;0.2764; 1.36e-03; 7.75e-05; 2.07e-03; 5.28e-03; 6.40e-06; 8.84e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17753e+07;  6.999;  3.364;3.637;0.7012;0.2846; 1.13e-03; 7.76e-05; 2.50e-03; 5.09e-03; 7.38e-06; 7.70e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17773e+07;  6.999;  3.431;3.628;0.6938;0.2921; 1.00e-03; 7.62e-05; 2.77e-03; 4.95e-03; 7.96e-06; 7.00e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17794e+07;  6.999;  3.508;3.622;0.6864;0.2995; 9.08e-04; 7.46e-05; 2.99e-03; 4.83e-03; 8.38e-06; 6.48e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17825e+07;  6.999;  3.582;3.618;0.6804;0.3055; 8.43e-04; 7.32e-05; 3.15e-03; 4.74e-03; 8.68e-06; 6.10e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17845e+07;  6.999;  3.606;3.616;0.6779;0.3080; 8.19e-04; 7.22e-05; 3.20e-03; 4.71e-03; 8.79e-06; 5.96e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17872e+07;  6.999;  3.622;3.614;0.6761;0.3098; 8.03e-04; 7.13e-05; 3.24e-03; 4.69e-03; 8.88e-06; 5.86e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17899e+07;  6.998;  3.635;3.612;0.6739;0.3120; 7.86e-04; 7.02e-05; 3.29e-03; 4.66e-03; 8.98e-06; 5.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17912e+07;  6.998;  3.640;3.612;0.6738;0.3121; 7.86e-04; 7.01e-05; 3.29e-03; 4.66e-03; 8.99e-06; 5.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17947e+07;  6.998;  3.652;3.611;0.6715;0.3144; 7.71e-04; 6.89e-05; 3.33e-03; 4.63e-03; 9.11e-06; 5.64e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17965e+07;  6.998;  3.658;3.610;0.6711;0.3148; 7.68e-04; 6.88e-05; 3.34e-03; 4.63e-03; 9.13e-06; 5.62e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.17982e+07;  6.998;  3.663;3.609;0.6708;0.3151; 7.66e-04; 6.86e-05; 3.34e-03; 4.62e-03; 9.15e-06; 5.61e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18008e+07;  6.998;  3.670;3.607;0.6694;0.3164; 7.59e-04; 6.80e-05; 3.37e-03; 4.61e-03; 9.23e-06; 5.56e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18034e+07;  6.998;  3.677;3.606;0.6681;0.3178; 7.53e-04; 6.75e-05; 3.39e-03; 4.59e-03; 9.30e-06; 5.51e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18060e+07;  6.998;  3.682;3.604;0.6672;0.3186; 7.49e-04; 6.71e-05; 3.40e-03; 4.58e-03; 9.35e-06; 5.48e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18077e+07;  6.998;  3.685;3.601;0.6671;0.3188; 7.48e-04; 6.71e-05; 3.40e-03; 4.58e-03; 9.36e-06; 5.47e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18101e+07;  6.998;  3.690;3.601;0.6660;0.3199; 7.43e-04; 6.67e-05; 3.42e-03; 4.57e-03; 9.42e-06; 5.44e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18123e+07;  6.998;  3.694;3.601;0.6657;0.3202; 7.42e-04; 6.66e-05; 3.42e-03; 4.57e-03; 9.44e-06; 5.43e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18148e+07;  6.998;  3.695;3.600;0.6656;0.3202; 7.42e-04; 6.66e-05; 3.42e-03; 4.57e-03; 9.44e-06; 5.43e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18172e+07;  6.998;  3.696;3.599;0.6654;0.3205; 7.41e-04; 6.65e-05; 3.43e-03; 4.56e-03; 9.46e-06; 5.42e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.18194e+07;  6.998;  3.697;3.598;0.6653;0.3206; 7.41e-04; 6.65e-05; 3.43e-03; 4.56e-03; 9.46e-06; 5.42e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.20813e+07;  6.991;  3.680;3.598;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.23525e+07;  6.985;  3.662;3.599;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.26127e+07;  6.979;  3.648;3.601;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.28238e+07;  6.975;  3.639;3.601;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.29777e+07;  6.972;  3.632;3.602;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.31357e+07;  6.968;  3.625;3.603;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.33000e+07;  6.965;  3.617;3.604;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
  7.00;track;r; 5.34615e+07;  6.962;  3.610;3.605;0.6640;0.3218; 7.36e-04; 6.61e-05; 3.45e-03; 4.55e-03; 9.53e-06; 5.38e-06; 1.88e-03; 1.52e-04; 0.00e+00
