#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:02:18 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:02:18	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=3&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
  3.00;track;r; 4.03456e+08;  3.000;  2.209;3.975;0.7192;0.2666; 2.09e-03; 4.92e-05; 8.84e-04; 5.69e-03; 5.69e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.03763e+08;  3.000;  2.210;3.976;0.7192;0.2666; 2.09e-03; 4.93e-05; 8.84e-04; 5.69e-03; 5.70e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.04026e+08;  3.000;  2.212;3.976;0.7192;0.2666; 2.09e-03; 4.93e-05; 8.85e-04; 5.69e-03; 5.71e-06; 1.23e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.04333e+08;  3.000;  2.213;3.977;0.7192;0.2666; 2.09e-03; 4.93e-05; 8.86e-04; 5.69e-03; 5.72e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.04641e+08;  3.000;  2.214;3.977;0.7192;0.2666; 2.09e-03; 4.94e-05; 8.86e-04; 5.69e-03; 5.73e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.04948e+08;  3.000;  2.216;3.978;0.7192;0.2666; 2.09e-03; 4.94e-05; 8.87e-04; 5.69e-03; 5.74e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.05211e+08;  3.000;  2.218;3.979;0.7192;0.2666; 2.09e-03; 4.94e-05; 8.88e-04; 5.69e-03; 5.75e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.05518e+08;  3.000;  2.220;3.980;0.7192;0.2666; 2.09e-03; 4.95e-05; 8.88e-04; 5.69e-03; 5.76e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.05782e+08;  3.000;  2.222;3.981;0.7192;0.2666; 2.09e-03; 4.95e-05; 8.89e-04; 5.69e-03; 5.77e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.06045e+08;  3.000;  2.225;3.982;0.7192;0.2666; 2.09e-03; 4.95e-05; 8.90e-04; 5.69e-03; 5.78e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.06308e+08;  3.000;  2.227;3.984;0.7192;0.2666; 2.09e-03; 4.96e-05; 8.90e-04; 5.69e-03; 5.78e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.06791e+08;  3.000;  2.234;3.988;0.7192;0.2667; 2.09e-03; 4.96e-05; 8.91e-04; 5.69e-03; 5.80e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.07054e+08;  3.000;  2.238;3.991;0.7192;0.2667; 2.09e-03; 4.96e-05; 8.92e-04; 5.69e-03; 5.81e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.07296e+08;  3.000;  2.243;3.994;0.7192;0.2667; 2.09e-03; 4.97e-05; 8.92e-04; 5.69e-03; 5.82e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.07524e+08;  3.000;  2.250;3.998;0.7192;0.2667; 2.09e-03; 4.97e-05; 8.93e-04; 5.69e-03; 5.83e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.07745e+08;  3.000;  2.260;4.004;0.7192;0.2667; 2.09e-03; 4.97e-05; 8.93e-04; 5.68e-03; 5.84e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.07960e+08;  3.000;  2.274;4.011;0.7192;0.2667; 2.08e-03; 4.98e-05; 8.94e-04; 5.68e-03; 5.85e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08149e+08;  3.000;  2.292;4.020;0.7192;0.2667; 2.08e-03; 4.98e-05; 8.95e-04; 5.68e-03; 5.86e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08197e+08;  3.000;  2.294;4.021;0.7192;0.2667; 2.08e-03; 4.98e-05; 8.95e-04; 5.68e-03; 5.87e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08339e+08;  3.000;  2.278;4.011;0.7192;0.2667; 2.08e-03; 4.99e-05; 8.96e-04; 5.68e-03; 5.88e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08494e+08;  3.000;  2.298;4.002;0.7192;0.2667; 2.08e-03; 5.00e-05; 8.99e-04; 5.68e-03; 5.92e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08625e+08;  3.000;  2.306;3.999;0.7192;0.2667; 2.08e-03; 5.00e-05; 8.99e-04; 5.68e-03; 5.93e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08769e+08;  3.000;  2.310;3.995;0.7192;0.2667; 2.08e-03; 5.01e-05; 8.99e-04; 5.68e-03; 5.93e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.08955e+08;  3.000;  2.313;3.993;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09064e+08;  3.000;  2.314;3.992;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09194e+08;  3.000;  2.316;3.990;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09346e+08;  3.000;  2.317;3.989;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09498e+08;  3.000;  2.318;3.988;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09711e+08;  3.000;  2.320;3.987;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09817e+08;  3.000;  2.320;3.986;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.94e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.09924e+08;  3.000;  2.321;3.985;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10030e+08;  3.000;  2.322;3.984;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10285e+08;  3.000;  2.323;3.981;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10413e+08;  3.000;  2.324;3.980;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10541e+08;  3.000;  2.325;3.979;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.00e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10668e+08;  3.000;  2.326;3.978;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.01e-04; 5.68e-03; 5.95e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10796e+08;  3.000;  2.326;3.977;0.7192;0.2667; 2.08e-03; 5.01e-05; 9.01e-04; 5.68e-03; 5.96e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.10924e+08;  3.000;  2.327;3.975;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.01e-04; 5.68e-03; 5.96e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11051e+08;  3.000;  2.328;3.974;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.97e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11179e+08;  3.000;  2.328;3.972;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.97e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11307e+08;  3.000;  2.329;3.971;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.97e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11562e+08;  3.000;  2.330;3.968;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.97e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11690e+08;  3.000;  2.330;3.966;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.97e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11818e+08;  3.000;  2.331;3.964;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.11945e+08;  3.000;  2.331;3.964;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12060e+08;  3.000;  2.332;3.962;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.02e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12175e+08;  3.000;  2.332;3.960;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12290e+08;  3.000;  2.332;3.958;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12520e+08;  3.000;  2.333;3.954;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12635e+08;  3.000;  2.333;3.952;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12750e+08;  3.000;  2.333;3.950;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.12864e+08;  3.000;  2.333;3.948;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.98e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13094e+08;  3.000;  2.333;3.944;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13186e+08;  3.000;  2.333;3.942;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13278e+08;  3.000;  2.333;3.939;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13462e+08;  3.000;  2.332;3.934;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13554e+08;  3.000;  2.332;3.932;0.7192;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13738e+08;  3.000;  2.330;3.926;0.7191;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.13830e+08;  3.000;  2.330;3.923;0.7191;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14014e+08;  3.000;  2.328;3.917;0.7191;0.2667; 2.08e-03; 5.02e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14161e+08;  3.000;  2.326;3.911;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.03e-04; 5.68e-03; 5.99e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14308e+08;  3.000;  2.323;3.904;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14455e+08;  3.000;  2.320;3.897;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14602e+08;  3.000;  2.317;3.889;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14675e+08;  3.000;  2.314;3.885;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.14815e+08;  3.000;  2.310;3.877;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15014e+08;  3.000;  2.301;3.862;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15146e+08;  3.000;  2.293;3.851;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15279e+08;  3.000;  2.284;3.838;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15411e+08;  3.000;  2.273;3.824;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.00e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15570e+08;  3.000;  2.256;3.804;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.04e-04; 5.68e-03; 6.01e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15676e+08;  3.000;  2.242;3.789;0.7191;0.2667; 2.08e-03; 5.03e-05; 9.05e-04; 5.68e-03; 6.01e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15835e+08;  3.000;  2.215;3.765;0.7191;0.2667; 2.08e-03; 5.04e-05; 9.06e-04; 5.68e-03; 6.03e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.15978e+08;  3.000;  2.183;3.747;0.7191;0.2667; 2.07e-03; 5.05e-05; 9.09e-04; 5.68e-03; 6.08e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16089e+08;  3.000;  2.151;3.736;0.7191;0.2668; 2.07e-03; 5.08e-05; 9.14e-04; 5.68e-03; 6.15e-06; 1.22e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16237e+08;  3.000;  2.099;3.722;0.7190;0.2669; 2.05e-03; 5.21e-05; 9.41e-04; 5.68e-03; 6.56e-06; 1.21e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16385e+08;  3.000;  2.041;3.714;0.7186;0.2672; 2.00e-03; 5.48e-05; 1.00e-03; 5.66e-03; 7.50e-06; 1.19e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16533e+08;  3.000;  1.995;3.703;0.7179;0.2679; 1.93e-03; 5.87e-05; 1.11e-03; 5.64e-03; 9.06e-06; 1.16e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16645e+08;  3.000;  1.984;3.694;0.7167;0.2691; 1.83e-03; 6.28e-05; 1.25e-03; 5.60e-03; 1.10e-05; 1.12e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16793e+08;  3.000;  2.006;3.686;0.7137;0.2721; 1.65e-03; 6.83e-05; 1.53e-03; 5.52e-03; 1.46e-05; 1.04e-05; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.16904e+08;  3.000;  2.037;3.681;0.7112;0.2746; 1.54e-03; 7.03e-05; 1.70e-03; 5.45e-03; 1.66e-05; 9.90e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17015e+08;  3.000;  2.070;3.676;0.7085;0.2773; 1.46e-03; 7.13e-05; 1.85e-03; 5.39e-03; 1.82e-05; 9.49e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17152e+08;  3.000;  2.110;3.672;0.7048;0.2809; 1.37e-03; 7.16e-05; 2.02e-03; 5.32e-03; 1.97e-05; 9.04e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17253e+08;  3.000;  2.139;3.669;0.7023;0.2835; 1.31e-03; 7.16e-05; 2.13e-03; 5.27e-03; 2.05e-05; 8.78e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17386e+08;  3.000;  2.176;3.666;0.6983;0.2874; 1.24e-03; 7.13e-05; 2.27e-03; 5.20e-03; 2.16e-05; 8.41e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17486e+08;  3.000;  2.205;3.665;0.6952;0.2905; 1.19e-03; 7.12e-05; 2.37e-03; 5.15e-03; 2.22e-05; 8.17e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17614e+08;  3.000;  2.239;3.662;0.6914;0.2944; 1.14e-03; 7.08e-05; 2.48e-03; 5.09e-03; 2.28e-05; 7.91e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17726e+08;  3.000;  2.270;3.658;0.6883;0.2975; 1.11e-03; 6.98e-05; 2.56e-03; 5.05e-03; 2.32e-05; 7.72e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17852e+08;  3.000;  2.306;3.656;0.6833;0.3025; 1.06e-03; 6.73e-05; 2.68e-03; 4.98e-03; 2.36e-05; 7.44e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.17966e+08;  3.000;  2.336;3.653;0.6801;0.3057; 1.04e-03; 6.59e-05; 2.74e-03; 4.94e-03; 2.38e-05; 7.28e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18087e+08;  3.000;  2.368;3.649;0.6765;0.3093; 1.02e-03; 6.46e-05; 2.80e-03; 4.89e-03; 2.41e-05; 7.13e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18208e+08;  3.000;  2.402;3.647;0.6732;0.3125; 1.00e-03; 6.37e-05; 2.86e-03; 4.86e-03; 2.44e-05; 7.02e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18326e+08;  3.000;  2.434;3.644;0.6706;0.3152; 9.91e-04; 6.30e-05; 2.90e-03; 4.83e-03; 2.46e-05; 6.94e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18442e+08;  3.000;  2.467;3.642;0.6681;0.3177; 9.81e-04; 6.25e-05; 2.93e-03; 4.80e-03; 2.50e-05; 6.87e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18562e+08;  2.999;  2.499;3.640;0.6665;0.3193; 9.76e-04; 6.21e-05; 2.95e-03; 4.78e-03; 2.52e-05; 6.83e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18680e+08;  2.999;  2.532;3.638;0.6650;0.3208; 9.71e-04; 6.19e-05; 2.97e-03; 4.77e-03; 2.54e-05; 6.80e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18801e+08;  2.999;  2.562;3.635;0.6636;0.3222; 9.67e-04; 6.16e-05; 2.99e-03; 4.76e-03; 2.56e-05; 6.77e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.18920e+08;  2.999;  2.576;3.633;0.6632;0.3226; 9.65e-04; 6.15e-05; 2.99e-03; 4.75e-03; 2.57e-05; 6.76e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.19038e+08;  2.999;  2.543;3.637;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.19732e+08;  2.999;  2.472;3.642;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.20462e+08;  2.998;  2.444;3.644;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.21181e+08;  2.998;  2.411;3.647;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.21868e+08;  2.998;  2.381;3.649;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.22603e+08;  2.997;  2.348;3.653;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.23366e+08;  2.997;  2.307;3.657;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.24185e+08;  2.997;  2.258;3.661;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
  3.00;track;r; 4.25051e+08;  2.997;  2.211;3.665;0.6630;0.3228; 9.65e-04; 6.15e-05; 3.00e-03; 4.75e-03; 2.57e-05; 6.75e-06; 1.88e-03; 1.52e-04; 0.00e+00
