#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:03:56 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:03:56	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=32&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
 32.00;track;r; 6.63491e+06; 28.258;  5.554;4.475;0.5465;0.4396; 8.46e-04; 8.54e-05; 4.90e-03; 2.73e-03; 1.86e-06; 5.04e-06; 1.85e-03; 6.60e-05; 3.61e-07
 32.00;track;r; 6.63750e+06; 28.255;  5.555;4.475;0.5463;0.4398; 8.45e-04; 8.53e-05; 4.90e-03; 2.73e-03; 1.86e-06; 5.04e-06; 1.85e-03; 6.59e-05; 3.60e-07
 32.00;track;r; 6.64031e+06; 28.252;  5.555;4.475;0.5462;0.4399; 8.45e-04; 8.53e-05; 4.90e-03; 2.73e-03; 1.86e-06; 5.04e-06; 1.85e-03; 6.59e-05; 3.60e-07
 32.00;track;r; 6.64294e+06; 28.249;  5.556;4.476;0.5461;0.4400; 8.44e-04; 8.53e-05; 4.90e-03; 2.72e-03; 1.86e-06; 5.04e-06; 1.85e-03; 6.59e-05; 3.59e-07
 32.00;track;r; 6.64557e+06; 28.246;  5.556;4.476;0.5460;0.4402; 8.44e-04; 8.53e-05; 4.90e-03; 2.72e-03; 1.86e-06; 5.03e-06; 1.85e-03; 6.59e-05; 3.59e-07
 32.00;track;r; 6.64827e+06; 28.243;  5.557;4.477;0.5458;0.4403; 8.44e-04; 8.53e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.03e-06; 1.85e-03; 6.58e-05; 3.58e-07
 32.00;track;r; 6.65070e+06; 28.240;  5.557;4.477;0.5457;0.4404; 8.44e-04; 8.53e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.03e-06; 1.85e-03; 6.58e-05; 3.58e-07
 32.00;track;r; 6.65343e+06; 28.237;  5.558;4.478;0.5456;0.4405; 8.43e-04; 8.53e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.03e-06; 1.85e-03; 6.58e-05; 3.57e-07
 32.00;track;r; 6.65589e+06; 28.234;  5.558;4.479;0.5455;0.4407; 8.43e-04; 8.53e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.03e-06; 1.85e-03; 6.58e-05; 3.57e-07
 32.00;track;r; 6.65875e+06; 28.230;  5.559;4.480;0.5453;0.4408; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.57e-07
 32.00;track;r; 6.66129e+06; 28.227;  5.560;4.481;0.5452;0.4409; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.56e-07
 32.00;track;r; 6.66404e+06; 28.224;  5.560;4.483;0.5451;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.56e-07
 32.00;track;r; 6.66651e+06; 28.221;  5.561;4.485;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.55e-07
 32.00;track;r; 6.66881e+06; 28.218;  5.562;4.487;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.54e-07
 32.00;track;r; 6.67130e+06; 28.215;  5.563;4.489;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.53e-07
 32.00;track;r; 6.67392e+06; 28.211;  5.564;4.493;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.52e-07
 32.00;track;r; 6.67658e+06; 28.208;  5.566;4.497;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.52e-07
 32.00;track;r; 6.67956e+06; 28.203;  5.570;4.505;0.5450;0.4411; 8.42e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.51e-07
 32.00;track;r; 6.68447e+06; 28.195;  5.595;4.539;0.5450;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68461e+06; 28.194;  5.595;4.539;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68475e+06; 28.194;  5.594;4.538;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68487e+06; 28.194;  5.594;4.538;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68503e+06; 28.193;  5.594;4.537;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68514e+06; 28.193;  5.593;4.536;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68528e+06; 28.193;  5.593;4.534;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68544e+06; 28.193;  5.593;4.532;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68556e+06; 28.192;  5.593;4.529;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68569e+06; 28.192;  5.593;4.525;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68585e+06; 28.192;  5.594;4.520;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68593e+06; 28.192;  5.594;4.517;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68609e+06; 28.191;  5.596;4.511;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68625e+06; 28.191;  5.599;4.504;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68633e+06; 28.191;  5.600;4.500;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68650e+06; 28.191;  5.602;4.493;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68658e+06; 28.191;  5.604;4.489;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68674e+06; 28.190;  5.606;4.480;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68690e+06; 28.190;  5.609;4.472;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.91e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68698e+06; 28.190;  5.610;4.468;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.49e-07
 32.00;track;r; 6.68714e+06; 28.190;  5.612;4.459;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68730e+06; 28.190;  5.615;4.450;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68738e+06; 28.189;  5.616;4.445;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68754e+06; 28.189;  5.618;4.435;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68762e+06; 28.189;  5.619;4.431;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68779e+06; 28.189;  5.621;4.421;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68795e+06; 28.189;  5.623;4.410;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68803e+06; 28.189;  5.624;4.405;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.57e-05; 3.48e-07
 32.00;track;r; 6.68819e+06; 28.187;  5.626;4.395;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68835e+06; 28.185;  5.628;4.384;0.5449;0.4412; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68843e+06; 28.184;  5.629;4.378;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.72e-03; 1.86e-06; 5.02e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68858e+06; 28.183;  5.630;4.368;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68871e+06; 28.181;  5.632;4.358;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68884e+06; 28.180;  5.633;4.348;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68896e+06; 28.179;  5.635;4.339;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68909e+06; 28.177;  5.636;4.328;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68921e+06; 28.176;  5.637;4.319;0.5448;0.4413; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68936e+06; 28.174;  5.639;4.306;0.5448;0.4414; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68947e+06; 28.173;  5.640;4.297;0.5448;0.4414; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68962e+06; 28.172;  5.642;4.284;0.5447;0.4414; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68976e+06; 28.171;  5.643;4.271;0.5447;0.4414; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.68988e+06; 28.170;  5.644;4.260;0.5447;0.4414; 8.41e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.48e-07
 32.00;track;r; 6.69000e+06; 28.169;  5.645;4.248;0.5446;0.4415; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.49e-07
 32.00;track;r; 6.69012e+06; 28.163;  5.644;4.239;0.5446;0.4415; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.86e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.49e-07
 32.00;track;r; 6.69025e+06; 28.148;  5.644;4.228;0.5445;0.4416; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.49e-07
 32.00;track;r; 6.69039e+06; 28.133;  5.645;4.214;0.5445;0.4416; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.49e-07
 32.00;track;r; 6.69051e+06; 28.120;  5.645;4.203;0.5444;0.4417; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.56e-05; 3.49e-07
 32.00;track;r; 6.69064e+06; 28.106;  5.645;4.188;0.5443;0.4418; 8.40e-04; 8.52e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.55e-05; 3.49e-07
 32.00;track;r; 6.69077e+06; 28.093;  5.646;4.172;0.5443;0.4418; 8.40e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.55e-05; 3.49e-07
 32.00;track;r; 6.69091e+06; 28.080;  5.647;4.158;0.5442;0.4419; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.01e-06; 1.85e-03; 6.55e-05; 3.49e-07
 32.00;track;r; 6.69104e+06; 28.067;  5.648;4.145;0.5442;0.4420; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69118e+06; 28.055;  5.649;4.132;0.5441;0.4420; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69130e+06; 28.044;  5.650;4.121;0.5441;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69143e+06; 28.032;  5.651;4.110;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69156e+06; 28.021;  5.652;4.099;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69170e+06; 28.009;  5.653;4.086;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69182e+06; 28.000;  5.653;4.076;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69198e+06; 27.988;  5.654;4.061;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69210e+06; 27.978;  5.655;4.048;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69223e+06; 27.968;  5.656;4.032;0.5440;0.4421; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69236e+06; 27.959;  5.657;4.010;0.5440;0.4422; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69249e+06; 27.949;  5.657;3.975;0.5440;0.4422; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69263e+06; 27.940;  5.657;3.932;0.5439;0.4422; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69275e+06; 27.933;  5.658;3.888;0.5439;0.4422; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69288e+06; 27.929;  5.658;3.861;0.5439;0.4422; 8.39e-04; 8.51e-05; 4.92e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69302e+06; 27.924;  5.660;3.856;0.5439;0.4422; 8.39e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69316e+06; 27.918;  5.661;3.853;0.5439;0.4423; 8.39e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.55e-05; 3.50e-07
 32.00;track;r; 6.69329e+06; 27.913;  5.663;3.851;0.5438;0.4423; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.54e-05; 3.50e-07
 32.00;track;r; 6.69342e+06; 27.908;  5.664;3.848;0.5438;0.4423; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.54e-05; 3.50e-07
 32.00;track;r; 6.69354e+06; 27.903;  5.664;3.846;0.5437;0.4424; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.54e-05; 3.50e-07
 32.00;track;r; 6.69369e+06; 27.897;  5.665;3.842;0.5437;0.4424; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.54e-05; 3.50e-07
 32.00;track;r; 6.69381e+06; 27.891;  5.666;3.839;0.5436;0.4425; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 5.00e-06; 1.85e-03; 6.54e-05; 3.51e-07
 32.00;track;r; 6.69393e+06; 27.886;  5.667;3.836;0.5436;0.4426; 8.38e-04; 8.51e-05; 4.93e-03; 2.71e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.54e-05; 3.51e-07
 32.00;track;r; 6.69407e+06; 27.879;  5.668;3.832;0.5435;0.4426; 8.38e-04; 8.51e-05; 4.93e-03; 2.70e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.54e-05; 3.51e-07
 32.00;track;r; 6.69419e+06; 27.874;  5.669;3.826;0.5434;0.4427; 8.37e-04; 8.51e-05; 4.93e-03; 2.70e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.54e-05; 3.51e-07
 32.00;track;r; 6.69434e+06; 27.866;  5.669;3.820;0.5433;0.4428; 8.37e-04; 8.50e-05; 4.93e-03; 2.70e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.53e-05; 3.52e-07
 32.00;track;r; 6.69446e+06; 27.848;  5.668;3.814;0.5432;0.4430; 8.37e-04; 8.50e-05; 4.93e-03; 2.70e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.53e-05; 3.52e-07
 32.00;track;r; 6.69459e+06; 27.826;  5.669;3.807;0.5430;0.4431; 8.36e-04; 8.50e-05; 4.93e-03; 2.70e-03; 1.85e-06; 4.99e-06; 1.85e-03; 6.53e-05; 3.52e-07
 32.00;track;r; 6.69473e+06; 27.802;  5.669;3.802;0.5428;0.4433; 8.36e-04; 8.50e-05; 4.94e-03; 2.70e-03; 1.85e-06; 4.98e-06; 1.85e-03; 6.53e-05; 3.53e-07
 32.00;track;r; 6.69485e+06; 27.781;  5.670;3.797;0.5426;0.4435; 8.35e-04; 8.50e-05; 4.94e-03; 2.70e-03; 1.85e-06; 4.98e-06; 1.85e-03; 6.52e-05; 3.54e-07
 32.00;track;r; 6.69498e+06; 27.759;  5.670;3.795;0.5424;0.4437; 8.35e-04; 8.50e-05; 4.94e-03; 2.70e-03; 1.85e-06; 4.98e-06; 1.85e-03; 6.52e-05; 3.54e-07
 32.00;track;r; 6.70746e+06; 24.992;  5.681;3.769;0.5197;0.4664; 7.76e-04; 8.27e-05; 5.16e-03; 2.53e-03; 1.75e-06; 4.62e-06; 1.85e-03; 6.11e-05; 4.33e-07
 32.00;track;r; 6.71654e+06; 23.032;  5.677;3.787;0.4908;0.4953; 7.03e-04; 7.91e-05; 5.41e-03; 2.34e-03; 1.66e-06; 4.15e-06; 1.84e-03; 5.65e-05; 5.49e-07
 32.00;track;r; 6.72532e+06; 21.973;  5.675;3.844;0.4398;0.5463; 5.67e-04; 7.01e-05; 5.85e-03; 2.03e-03; 1.56e-06; 3.25e-06; 1.83e-03; 4.91e-05; 7.77e-07
 32.00;track;r; 6.73397e+06; 21.619;  5.674;3.866;0.4072;0.5789; 4.76e-04; 6.28e-05; 6.13e-03; 1.84e-03; 1.52e-06; 2.64e-06; 1.83e-03; 4.44e-05; 9.34e-07
 32.00;track;r; 6.74255e+06; 21.307;  5.673;3.878;0.3774;0.6087; 3.89e-04; 5.50e-05; 6.40e-03; 1.67e-03; 1.49e-06; 2.06e-06; 1.82e-03; 4.03e-05; 1.10e-06
 32.00;track;r; 6.75134e+06; 21.014;  5.672;3.887;0.3521;0.6341; 3.13e-04; 4.77e-05; 6.62e-03; 1.52e-03; 1.47e-06; 1.55e-06; 1.82e-03; 3.68e-05; 1.26e-06
 32.00;track;r; 6.76045e+06; 20.736;  5.670;3.899;0.3344;0.6518; 2.59e-04; 4.22e-05; 6.79e-03; 1.41e-03; 1.46e-06; 1.18e-06; 1.82e-03; 3.43e-05; 1.39e-06
 32.00;track;r; 6.77247e+06; 19.302;  5.651;3.871;0.2947;0.6915; 1.40e-04; 2.94e-05; 7.17e-03; 1.15e-03; 1.38e-06; 3.79e-07; 1.81e-03; 2.83e-05; 1.86e-06
