#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-07T01:04:13 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-07T01:04:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=1000&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/tables&-order=I&-out=Mini&Mini=85&-out=track&track=track&Zini=0.014&-out=Rot&Rot=r&-out=Time&-out=Mass&-out=logL&-out=logTe&-out=X&-out=Y&-out=C12&-out=C13&-out=N14&-out=O16&-out=O17&-out=O18&-out=Ne20&-out=Ne22&-out=Al26&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_tables:
#Name: J/A+A/537/A146/tables
#Title: Evolutionary tracks
#Column	Mini	(F6.2)	Initial mass	[ucd=phys.mass]
#Column	track	(a5)	Evolutionary trask for this mass	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Time	(E12.5)	Age	[ucd=time.age]
#Column	Mass	(F7.3)	Actual mass	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	X	(F6.4)	H surface abundance (mass fraction)	[ucd=phys.abund.Fe]
#Column	Y	(F6.4)	He surface abundance (mass fraction)	[ucd=phys.abund.Y]
#Column	C12	(E9.2)	12C surface abundance (mass fraction)	[ucd=meta.note]
#Column	C13	(E9.2)	13C surface abundance (mass fraction)	[ucd=meta.note]
#Column	N14	(E9.2)	14N surface abundance (mass fraction)	[ucd=meta.note]
#Column	O16	(E9.2)	16O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O17	(E9.2)	17O surface abundance (mass fraction)	[ucd=meta.note]
#Column	O18	(E9.2)	18O surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne20	(E9.2)	20Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Ne22	(E9.2)	22Ne surface abundance (mass fraction)	[ucd=meta.note]
#Column	Al26	(E9.2)	26Al surface abundance (mass fraction)	[ucd=phys.abund]
Mini;track;Rot;Time;Mass;logL;logTe;X;Y;C12;C13;N14;O16;O17;O18;Ne20;Ne22;Al26
 85.00;track;r; 1.97181e+06; 72.977;  6.074;4.701;0.5414;0.4449; 2.53e-04; 2.28e-05; 7.38e-03; 7.62e-04; 6.81e-07; 1.02e-06; 1.84e-03; 1.57e-05; 1.06e-05
 85.00;track;r; 2.10467e+06; 71.830;  6.083;4.704;0.5122;0.4741; 1.99e-04; 2.27e-05; 7.61e-03; 5.72e-04; 5.45e-07; 6.96e-07; 1.84e-03; 1.18e-05; 1.03e-05
 85.00;track;r; 2.23763e+06; 70.617;  6.094;4.708;0.4811;0.5052; 1.59e-04; 2.27e-05; 7.79e-03; 4.27e-04; 4.36e-07; 4.56e-07; 1.83e-03; 8.86e-06; 9.83e-06
 85.00;track;r; 2.36345e+06; 69.403;  6.103;4.713;0.4479;0.5384; 1.30e-04; 2.28e-05; 7.91e-03; 3.19e-04; 3.51e-07; 2.85e-07; 1.82e-03; 6.83e-06; 9.34e-06
 85.00;track;r; 2.48556e+06; 68.160;  6.112;4.718;0.4139;0.5724; 1.11e-04; 2.29e-05; 8.00e-03; 2.42e-04; 2.86e-07; 1.67e-07; 1.82e-03; 5.49e-06; 8.82e-06
 85.00;track;r; 2.60440e+06; 66.884;  6.122;4.723;0.3796;0.6067; 9.94e-05; 2.32e-05; 8.06e-03; 1.89e-04; 2.39e-07; 9.09e-08; 1.81e-03; 4.69e-06; 8.27e-06
 85.00;track;r; 2.71609e+06; 65.621;  6.131;4.728;0.3459;0.6404; 9.29e-05; 2.35e-05; 8.10e-03; 1.55e-04; 2.06e-07; 4.60e-08; 1.80e-03; 4.32e-06; 7.73e-06
 85.00;track;r; 2.82375e+06; 64.343;  6.139;4.733;0.3140;0.6723; 9.00e-05; 2.38e-05; 8.12e-03; 1.35e-04; 1.84e-07; 2.17e-08; 1.80e-03; 4.23e-06; 7.19e-06
 85.00;track;r; 2.92489e+06; 63.084;  6.147;4.547;0.2849;0.7014; 8.90e-05; 2.40e-05; 8.13e-03; 1.23e-04; 1.70e-07; 9.84e-09; 1.79e-03; 4.31e-06; 6.67e-06
 85.00;track;r; 3.02172e+06; 61.816;  6.154;4.546;0.2597;0.7266; 8.89e-05; 2.42e-05; 8.14e-03; 1.17e-04; 1.61e-07; 4.65e-09; 1.79e-03; 4.48e-06; 6.17e-06
 85.00;track;r; 3.11482e+06; 60.525;  6.161;4.544;0.2344;0.7519; 8.88e-05; 2.44e-05; 8.14e-03; 1.13e-04; 1.56e-07; 2.22e-09; 1.78e-03; 4.73e-06; 5.70e-06
 85.00;track;r; 3.20460e+06; 59.206;  6.168;4.541;0.2094;0.7769; 8.94e-05; 2.46e-05; 8.14e-03; 1.10e-04; 1.51e-07; 1.13e-09; 1.78e-03; 5.04e-06; 5.28e-06
 85.00;track;r; 3.29062e+06; 57.873;  6.174;4.540;0.1858;0.8005; 9.03e-05; 2.49e-05; 8.14e-03; 1.08e-04; 1.47e-07; 6.62e-10; 1.77e-03; 5.41e-06; 4.89e-06
 85.00;track;r; 3.37359e+06; 56.520;  6.180;4.538;0.1628;0.8235; 9.14e-05; 2.52e-05; 8.14e-03; 1.06e-04; 1.42e-07; 4.56e-10; 1.77e-03; 5.84e-06; 4.53e-06
 85.00;track;r; 3.45384e+06; 55.131;  6.186;4.534;0.1388;0.8475; 9.27e-05; 2.55e-05; 8.14e-03; 1.04e-04; 1.38e-07; 3.59e-10; 1.76e-03; 6.40e-06; 4.21e-06
 85.00;track;r; 3.53004e+06; 53.719;  6.193;4.530;0.1155;0.8708; 9.43e-05; 2.60e-05; 8.14e-03; 1.02e-04; 1.33e-07; 3.13e-10; 1.76e-03; 7.09e-06; 3.92e-06
 85.00;track;r; 3.60230e+06; 52.281;  6.200;4.525;0.0948;0.8915; 9.60e-05; 2.65e-05; 8.14e-03; 1.00e-04; 1.29e-07; 2.89e-10; 1.75e-03; 7.86e-06; 3.66e-06
 85.00;track;r; 3.67013e+06; 50.829;  6.208;4.522;0.0758;0.9105; 9.80e-05; 2.70e-05; 8.14e-03; 9.80e-05; 1.25e-07; 2.74e-10; 1.75e-03; 8.81e-06; 3.43e-06
 85.00;track;r; 3.73687e+06; 49.272;  6.236;4.331;0.0605;0.9258; 1.00e-04; 2.77e-05; 8.14e-03; 9.62e-05; 1.21e-07; 2.62e-10; 1.75e-03; 9.86e-06; 3.22e-06
 85.00;track;r; 3.73693e+06; 49.256;  6.237;4.333;0.0604;0.9259; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.62e-10; 1.75e-03; 9.86e-06; 3.21e-06
 85.00;track;r; 3.73699e+06; 49.240;  6.239;4.335;0.0604;0.9259; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.87e-06; 3.21e-06
 85.00;track;r; 3.73705e+06; 49.225;  6.240;4.336;0.0603;0.9260; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.87e-06; 3.21e-06
 85.00;track;r; 3.73711e+06; 49.210;  6.241;4.338;0.0603;0.9260; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.88e-06; 3.21e-06
 85.00;track;r; 3.73716e+06; 49.196;  6.241;4.339;0.0602;0.9261; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.88e-06; 3.21e-06
 85.00;track;r; 3.73721e+06; 49.182;  6.242;4.341;0.0602;0.9261; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.88e-06; 3.21e-06
 85.00;track;r; 3.73728e+06; 49.165;  6.243;4.342;0.0601;0.9262; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.89e-06; 3.21e-06
 85.00;track;r; 3.73733e+06; 49.149;  6.244;4.344;0.0601;0.9262; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.89e-06; 3.21e-06
 85.00;track;r; 3.73738e+06; 49.137;  6.245;4.345;0.0600;0.9263; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.90e-06; 3.21e-06
 85.00;track;r; 3.73743e+06; 49.122;  6.246;4.347;0.0600;0.9263; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.90e-06; 3.21e-06
 85.00;track;r; 3.73750e+06; 49.104;  6.246;4.348;0.0599;0.9264; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.91e-06; 3.21e-06
 85.00;track;r; 3.73754e+06; 49.092;  6.247;4.350;0.0599;0.9264; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.91e-06; 3.21e-06
 85.00;track;r; 3.73760e+06; 49.075;  6.248;4.351;0.0598;0.9265; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.91e-06; 3.21e-06
 85.00;track;r; 3.73765e+06; 49.062;  6.248;4.352;0.0598;0.9265; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.91e-06; 3.21e-06
 85.00;track;r; 3.73772e+06; 49.042;  6.249;4.354;0.0597;0.9266; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.92e-06; 3.21e-06
 85.00;track;r; 3.73777e+06; 49.029;  6.250;4.355;0.0597;0.9266; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.92e-06; 3.21e-06
 85.00;track;r; 3.73783e+06; 49.013;  6.250;4.356;0.0597;0.9266; 1.00e-04; 2.77e-05; 8.14e-03; 9.61e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.93e-06; 3.21e-06
 85.00;track;r; 3.73788e+06; 48.999;  6.251;4.357;0.0596;0.9267; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.93e-06; 3.21e-06
 85.00;track;r; 3.73794e+06; 48.982;  6.251;4.359;0.0596;0.9267; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.93e-06; 3.21e-06
 85.00;track;r; 3.73798e+06; 48.970;  6.252;4.360;0.0596;0.9267; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.93e-06; 3.21e-06
 85.00;track;r; 3.73804e+06; 48.954;  6.252;4.361;0.0595;0.9268; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.94e-06; 3.21e-06
 85.00;track;r; 3.73811e+06; 48.935;  6.253;4.362;0.0595;0.9268; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.94e-06; 3.21e-06
 85.00;track;r; 3.73815e+06; 48.923;  6.253;4.362;0.0595;0.9268; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.94e-06; 3.21e-06
 85.00;track;r; 3.73822e+06; 48.904;  6.254;4.363;0.0595;0.9269; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.94e-06; 3.21e-06
 85.00;track;r; 3.73827e+06; 48.890;  6.254;4.363;0.0594;0.9269; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.94e-06; 3.21e-06
 85.00;track;r; 3.73832e+06; 48.874;  6.255;4.364;0.0594;0.9269; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.95e-06; 3.21e-06
 85.00;track;r; 3.73837e+06; 48.860;  6.255;4.365;0.0594;0.9269; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.95e-06; 3.21e-06
 85.00;track;r; 3.73843e+06; 48.844;  6.255;4.365;0.0594;0.9269; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.95e-06; 3.21e-06
 85.00;track;r; 3.73849e+06; 48.826;  6.256;4.366;0.0593;0.9270; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.95e-06; 3.21e-06
 85.00;track;r; 3.73855e+06; 48.810;  6.256;4.366;0.0593;0.9270; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.95e-06; 3.21e-06
 85.00;track;r; 3.73861e+06; 48.794;  6.257;4.366;0.0593;0.9270; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73866e+06; 48.779;  6.257;4.367;0.0593;0.9270; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73871e+06; 48.765;  6.258;4.367;0.0593;0.9270; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73877e+06; 48.746;  6.258;4.367;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73882e+06; 48.732;  6.259;4.367;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73888e+06; 48.716;  6.259;4.367;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73893e+06; 48.700;  6.260;4.367;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73899e+06; 48.684;  6.260;4.366;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.96e-06; 3.21e-06
 85.00;track;r; 3.73905e+06; 48.667;  6.261;4.366;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.61e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73910e+06; 48.651;  6.262;4.365;0.0592;0.9271; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73916e+06; 48.636;  6.262;4.365;0.0592;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73921e+06; 48.620;  6.263;4.364;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73927e+06; 48.603;  6.264;4.363;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73931e+06; 48.589;  6.265;4.362;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73937e+06; 48.572;  6.266;4.360;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73943e+06; 48.555;  6.267;4.359;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73949e+06; 48.536;  6.268;4.357;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73954e+06; 48.522;  6.269;4.356;0.0591;0.9272; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.97e-06; 3.21e-06
 85.00;track;r; 3.73961e+06; 48.502;  6.271;4.354;0.0591;0.9273; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.21e-06
 85.00;track;r; 3.73966e+06; 48.488;  6.272;4.353;0.0590;0.9273; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.21e-06
 85.00;track;r; 3.73970e+06; 48.473;  6.273;4.352;0.0590;0.9273; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.21e-06
 85.00;track;r; 3.73977e+06; 48.454;  6.274;4.350;0.0590;0.9273; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.21e-06
 85.00;track;r; 3.73982e+06; 48.436;  6.275;4.349;0.0590;0.9273; 1.00e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.20e-06
 85.00;track;r; 3.73988e+06; 48.418;  6.276;4.347;0.0590;0.9273; 1.01e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.20e-06
 85.00;track;r; 3.73993e+06; 48.405;  6.277;4.346;0.0590;0.9273; 1.01e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.20e-06
 85.00;track;r; 3.73998e+06; 48.387;  6.278;4.345;0.0590;0.9274; 1.01e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.98e-06; 3.20e-06
 85.00;track;r; 3.74004e+06; 48.369;  6.280;4.344;0.0589;0.9274; 1.01e-04; 2.77e-05; 8.14e-03; 9.60e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.99e-06; 3.20e-06
 85.00;track;r; 3.74010e+06; 48.351;  6.281;4.342;0.0589;0.9274; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.99e-06; 3.20e-06
 85.00;track;r; 3.74016e+06; 48.332;  6.282;4.341;0.0589;0.9274; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.99e-06; 3.20e-06
 85.00;track;r; 3.74020e+06; 48.319;  6.282;4.340;0.0589;0.9274; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.99e-06; 3.20e-06
 85.00;track;r; 3.74026e+06; 48.300;  6.283;4.339;0.0588;0.9275; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 9.99e-06; 3.20e-06
 85.00;track;r; 3.74032e+06; 48.282;  6.284;4.337;0.0588;0.9275; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74038e+06; 48.263;  6.285;4.336;0.0588;0.9275; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74044e+06; 48.245;  6.285;4.336;0.0587;0.9276; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74048e+06; 48.231;  6.286;4.335;0.0587;0.9276; 1.01e-04; 2.77e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74054e+06; 48.212;  6.286;4.334;0.0587;0.9276; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74060e+06; 48.194;  6.287;4.333;0.0586;0.9277; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74066e+06; 48.175;  6.287;4.333;0.0586;0.9277; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74071e+06; 48.156;  6.288;4.332;0.0586;0.9278; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74076e+06; 48.142;  6.288;4.332;0.0585;0.9278; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74082e+06; 48.124;  6.288;4.330;0.0585;0.9278; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74087e+06; 48.105;  6.289;4.329;0.0584;0.9279; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74093e+06; 48.086;  6.289;4.329;0.0584;0.9280; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74099e+06; 48.067;  6.289;4.328;0.0583;0.9280; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74104e+06; 48.053;  6.289;4.328;0.0583;0.9281; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74109e+06; 48.034;  6.289;4.328;0.0582;0.9281; 1.01e-04; 2.78e-05; 8.14e-03; 9.59e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.00e-05; 3.20e-06
 85.00;track;r; 3.74115e+06; 48.015;  6.289;4.328;0.0581;0.9282; 1.01e-04; 2.78e-05; 8.14e-03; 9.58e-05; 1.21e-07; 2.60e-10; 1.75e-03; 1.01e-05; 3.20e-06
 85.00;track;r; 3.74121e+06; 47.996;  6.289;4.328;0.0580;0.9283; 1.01e-04; 2.78e-05; 8.14e-03; 9.58e-05; 1.21e-07; 2.59e-10; 1.75e-03; 1.01e-05; 3.20e-06
 85.00;track;r; 3.74127e+06; 47.978;  6.289;4.328;0.0580;0.9283; 1.01e-04; 2.78e-05; 8.14e-03; 9.58e-05; 1.21e-07; 2.59e-10; 1.75e-03; 1.01e-05; 3.20e-06
 85.00;track;r; 3.74131e+06; 47.963;  6.289;4.328;0.0579;0.9284; 1.01e-04; 2.78e-05; 8.14e-03; 9.58e-05; 1.21e-07; 2.59e-10; 1.75e-03; 1.01e-05; 3.20e-06
 85.00;track;r; 3.74897e+06; 45.618;  6.231;4.389;0.0373;0.9490; 7.76e-05; 2.16e-05; 8.17e-03; 9.32e-05; 1.50e-07; 2.33e-10; 1.74e-03; 1.16e-05; 3.18e-06
 85.00;track;r; 3.75452e+06; 44.160;  6.204;4.408;0.0184;0.9680; 8.36e-05; 2.34e-05; 8.17e-03; 9.13e-05; 1.31e-07; 2.30e-10; 1.74e-03; 1.27e-05; 3.16e-06
 85.00;track;r; 3.76006e+06; 42.752;  6.184;4.409;0.0003;0.9860; 1.12e-04; 3.16e-05; 8.13e-03; 8.35e-05; 1.07e-07; 2.28e-10; 1.73e-03; 2.02e-05; 3.15e-06
 85.00;track;r; 3.76564e+06; 41.411;  6.166;4.414;0.0000;0.9863; 1.61e-04; 4.41e-05; 8.06e-03; 8.26e-05; 2.01e-07; 3.84e-10; 1.74e-03; 2.10e-05; 3.13e-06
 85.00;track;r; 3.77123e+06; 40.170;  6.147;4.414;0.0000;0.9703; 1.39e-02; 2.31e-05; 4.19e-03; 2.08e-04; 1.16e-07; 1.76e-06; 1.74e-03; 6.09e-03; 2.36e-06
 85.00;track;r; 3.77669e+06; 39.492;  6.143;4.656;0.0000;0.9524; 2.97e-02; 4.95e-06; 8.98e-04; 3.77e-04; 2.72e-08; 9.06e-07; 1.73e-03; 1.12e-02; 1.71e-06
 85.00;track;r; 3.78195e+06; 39.366;  6.143;4.646;0.0000;0.9499; 3.21e-02; 3.23e-06; 5.86e-04; 4.07e-04; 1.84e-08; 6.57e-07; 1.73e-03; 1.17e-02; 1.63e-06
 85.00;track;r; 3.78724e+06; 39.232;  6.142;4.636;0.0000;0.9474; 3.44e-02; 1.88e-06; 3.42e-04; 4.40e-04; 1.14e-08; 4.26e-07; 1.73e-03; 1.21e-02; 1.58e-06
